Rating,Weak_foot,Skill_Moves,Potential,WageUnified
73,3,3,76,30000
79,4,4,85,105000
66,4,4,68,30000
71,3,2,77,23000
69,3,2,73,9000
65,2,3,66,2000
70,4,3,71,14000
70,3,3,70,20000
61,2,3,65,2000
74,3,3,74,33000
71,2,2,71,7000
70,4,3,71,16000
68,3,2,69,6000
68,3,2,69,14000
68,3,2,66,3000
65,3,2,66,5000
71,2,2,72,3000
77,3,3,80,59000
75,3,2,78,14000
66,3,3,66,0
59,3,2,64,1000
69,3,2,64,3000
72,2,2,75,1000
73,3,2,75,22000
72,3,3,75,20000
70,4,3,70,18000
60,3,2,62,3000
75,3,2,75,50000
73,3,3,76,33000
79,4,4,83,23000
81,4,3,84,45000
70,2,2,74,2000
69,2,3,72,7000
65,3,2,68,2000
67,3,1,69,10000
70,3,4,72,7000
70,2,2,71,6000
68,3,2,68,9000
66,4,3,65,9000
60,3,3,61,1000
74,3,2,75,35000
61,3,2,57,1000
62,4,2,62,1000
74,4,2,77,0
57,2,2,59,1000
66,4,3,68,4000
78,4,1,80,36000
67,2,2,70,9000
64,3,2,67,1000
63,3,2,65,1000
59,3,2,60,1000
58,4,2,62,1000
60,3,2,62,1000
69,3,2,75,13000
60,3,2,65,5000
67,3,3,74,19000
78,4,3,78,54000
78,4,3,78,54000
78,4,3,78,54000
78,4,3,78,54000
61,2,2,63,3000
55,3,2,60,1000
60,2,2,63,2000
73,2,2,76,47000
72,3,3,71,30000
73,3,2,70,11000
77,3,5,82,17000
77,3,5,82,17000
77,3,5,82,17000
77,3,5,82,17000
75,3,3,75,34000
73,2,1,75,15000
71,3,1,71,26000
77,4,4,83,26000
70,2,2,71,6000
69,2,3,69,5000
70,3,2,71,5000
59,3,2,63,1000
63,3,2,71,2000
77,3,4,78,59000
68,3,3,68,6000
75,3,2,78,21000
77,3,3,81,14000
70,3,2,67,7000
64,3,3,63,2000
74,3,3,75,42000
74,3,3,79,31000
67,3,2,70,2000
70,2,2,73,17000
64,3,2,62,2000
70,4,3,73,14000
66,3,3,67,6000
81,5,3,86,105000
72,3,2,76,19000
74,3,3,73,23000
64,3,2,65,5000
72,2,2,70,19000
74,4,3,71,4000
62,3,2,65,2000
70,3,3,67,5000
70,3,2,73,16000
74,3,2,75,9000
73,4,2,72,4000
65,3,1,66,6000
72,3,2,77,5000
73,3,3,79,44000
62,3,3,61,1000
66,3,3,70,6000
64,3,2,68,7000
72,4,3,74,19000
73,4,3,75,6000
71,3,3,72,12000
72,3,3,71,16000
70,3,2,70,13000
66,3,2,66,5000
64,3,3,65,5000
77,2,2,76,44000
72,3,2,71,13000
70,3,3,73,16000
73,5,3,71,7000
79,4,3,81,95000
79,4,3,81,95000
79,4,3,81,95000
79,4,3,81,95000
70,2,2,71,13000
63,3,2,64,7000
69,3,3,70,15000
71,3,2,71,0
72,4,1,72,11000
67,3,2,71,10000
70,3,2,70,10000
72,3,3,73,31000
81,3,4,81,135000
72,3,2,72,6000
65,3,2,65,3000
76,3,2,76,40000
66,3,3,66,6000
70,3,3,72,10000
73,3,3,73,12000
72,3,2,72,15000
76,3,2,76,26000
66,2,2,64,3000
74,3,2,75,10000
74,3,3,78,1000
71,3,3,70,18000
76,4,3,76,28000
76,1,1,76,15000
68,3,3,68,5000
78,4,2,80,72000
61,2,2,63,2000
79,2,4,80,98000
72,3,3,79,21000
63,3,2,66,4000
81,5,4,82,26000
68,3,3,68,16000
70,4,3,72,9000
67,3,4,67,4000
62,3,3,66,1000
83,2,1,86,60000
76,3,2,77,23000
73,3,3,76,12000
74,3,1,77,9000
64,3,3,68,4000
63,3,3,63,4000
82,4,3,85,110000
72,3,2,74,23000
68,4,2,72,7000
67,2,2,67,8000
66,2,3,69,9000
73,3,2,72,3000
68,3,3,68,6000
72,2,1,74,7000
63,3,2,66,4000
71,3,2,71,6000
69,2,2,69,7000
78,3,2,82,71000
68,2,2,67,3000
86,4,4,91,130000
75,3,3,78,54000
82,3,4,79,26000
68,3,3,73,7000
71,4,3,75,25000
80,3,3,86,140000
70,2,3,72,10000
70,3,1,75,9000
68,3,3,74,6000
71,3,3,72,32000
70,2,1,79,20000
70,2,1,74,6000
75,3,2,81,82000
77,2,2,84,23000
70,2,2,77,25000
71,3,2,72,19000
68,3,3,68,10000
67,3,2,69,2000
73,4,3,72,7000
74,4,3,79,15000
78,3,3,82,28000
78,3,3,82,28000
78,3,3,82,28000
78,3,3,82,28000
69,3,2,69,10000
58,3,3,65,1000
79,4,3,78,16000
79,4,3,78,16000
79,4,3,78,16000
79,4,3,78,16000
60,2,3,67,3000
75,3,2,76,55000
75,3,1,79,40000
59,3,3,60,2000
73,4,4,74,11000
77,4,3,81,34000
64,4,2,66,3000
69,3,4,70,2000
66,3,3,71,3000
73,3,2,75,22000
75,3,2,78,20000
68,3,2,70,7000
77,3,2,81,88000
69,3,2,69,7000
64,3,2,65,2000
64,3,2,65,1000
69,3,2,71,9000
70,3,2,71,32000
83,4,3,83,68000
67,2,1,73,23000
71,3,2,71,12000
71,3,3,71,7000
68,3,2,66,5000
77,3,3,76,15000
68,3,2,71,5000
76,2,3,75,19000
68,4,3,70,28000
75,4,2,75,42000
69,3,2,74,10000
70,4,3,72,19000
73,3,3,74,29000
70,2,2,74,15000
68,3,3,71,4000
73,3,3,76,26000
77,4,3,82,89000
64,3,2,69,5000
65,3,3,64,2000
75,3,2,78,24000
71,2,2,75,15000
72,2,2,73,7000
67,2,2,67,6000
72,2,2,70,13000
73,4,3,75,8000
68,2,2,68,7000
64,3,1,71,11000
65,3,2,72,9000
67,3,2,69,8000
77,3,3,82,21000
80,3,4,80,32000
76,3,2,78,25000
64,3,1,65,3000
70,3,2,72,1000
72,1,1,73,7000
59,3,3,63,2000
74,4,3,75,1000
73,3,3,72,41000
82,3,2,82,68000
69,3,2,71,8000
78,3,3,81,25000
70,4,4,71,14000
65,3,2,64,1000
59,3,2,68,3000
60,3,3,63,2000
53,3,2,65,3000
63,5,2,68,2000
72,3,2,77,20000
71,3,2,72,16000
61,3,1,67,2000
64,3,3,69,9000
64,4,2,67,6000
69,5,3,76,14000
80,3,3,82,74000
75,3,2,80,38000
63,3,2,66,3000
65,2,3,75,4000
70,3,3,71,13000
79,3,3,82,32000
68,4,3,74,29000
69,3,3,69,1000
72,4,4,71,14000
79,2,2,79,30000
73,4,2,74,18000
81,3,1,83,125000
76,3,2,82,79000
61,3,2,66,2000
70,4,1,75,7000
64,3,3,65,4000
71,3,2,79,28000
68,3,2,69,4000
72,2,2,74,11000
63,3,2,64,3000
74,3,2,79,23000
79,5,4,85,95000
70,3,2,74,6000
73,3,4,73,43000
70,3,4,73,7000
72,3,2,75,13000
73,2,1,76,9000
74,2,3,76,20000
71,4,3,72,32000
63,3,4,67,1000
66,3,3,73,2000
62,3,3,66,1000
71,3,2,77,7000
83,3,2,89,195000
76,5,3,78,19000
68,4,1,73,3000
61,2,2,62,3000
65,3,3,65,4000
77,3,3,78,27000
66,4,3,71,2000
76,3,3,77,1000
70,3,1,70,7000
64,2,3,67,3000
72,4,1,75,28000
78,3,3,80,50000
74,3,3,78,14000
78,3,2,80,24000
71,2,3,68,5000
66,4,3,70,7000
68,3,2,68,4000
62,2,3,63,1000
76,3,3,78,20000
57,3,2,60,1000
70,2,4,72,8000
74,3,2,73,17000
59,3,2,61,2000
69,3,2,71,15000
68,3,2,70,11000
71,4,3,74,6000
70,2,3,74,18000
63,3,2,63,4000
78,3,3,78,26000
83,4,1,90,39000
77,2,3,80,40000
67,3,3,67,7000
75,2,1,72,8000
70,3,3,73,29000
72,3,2,79,33000
62,3,2,62,2000
70,3,2,69,26000
63,3,3,66,2000
87,3,1,93,82000
71,3,2,72,6000
73,3,2,80,15000
65,3,2,69,2000
71,4,4,72,12000
61,3,1,60,1000
64,3,1,66,3000
73,3,2,72,8000
72,3,2,74,8000
58,3,2,61,1000
71,3,3,77,10000
73,3,2,76,21000
72,3,2,74,32000
73,3,4,74,11000
64,3,4,70,7000
71,3,3,71,31000
72,4,4,72,10000
79,4,3,85,150000
79,3,3,84,125000
69,3,2,71,8000
68,2,1,72,5000
62,2,2,65,4000
67,2,1,70,8000
76,3,3,77,38000
69,3,3,65,2000
70,3,3,76,21000
74,3,3,80,46000
62,3,2,67,1000
61,3,3,62,2000
65,4,3,70,3000
65,3,2,67,6000
64,4,2,65,2000
68,3,2,70,5000
75,3,2,77,21000
66,3,2,68,3000
74,3,4,77,46000
63,2,1,69,4000
78,4,3,78,68000
66,2,2,67,9000
66,5,3,71,3000
73,2,2,79,25000
71,3,2,76,7000
71,3,2,69,8000
67,3,2,70,5000
67,3,2,66,3000
72,2,2,76,40000
80,3,3,83,59000
73,2,3,75,46000
59,2,2,70,4000
82,4,4,79,53000
67,3,3,67,10000
80,3,4,80,42000
74,3,2,74,28000
62,1,1,66,7000
68,3,3,72,8000
67,3,2,70,5000
73,3,2,77,23000
69,3,2,69,6000
67,2,2,67,3000
65,3,2,73,6000
64,2,2,70,3000
69,3,1,71,6000
69,4,3,72,11000
66,3,3,70,2000
52,3,2,61,2000
70,2,2,71,13000
59,2,3,64,2000
67,3,1,74,5000
80,4,2,83,145000
79,3,1,83,22000
70,2,1,71,10000
67,3,2,75,38000
60,3,2,69,6000
59,2,3,62,2000
68,4,3,77,22000
75,2,2,77,56000
75,4,3,77,43000
74,3,2,80,27000
71,2,2,76,27000
76,3,2,82,76000
65,3,3,74,4000
74,3,2,80,10000
69,2,3,74,10000
67,3,3,72,4000
64,3,2,71,2000
62,3,2,66,2000
71,3,2,71,6000
68,3,2,72,4000
77,2,1,78,11000
67,3,2,69,4000
65,4,2,70,10000
68,4,2,71,3000
65,3,2,65,3000
72,2,2,73,24000
70,3,3,78,19000
62,3,2,65,4000
66,4,4,66,4000
66,3,2,73,3000
73,2,2,75,71000
59,3,2,62,1000
64,3,2,72,9000
74,4,3,77,21000
54,2,1,58,1000
73,3,2,75,23000
65,3,2,67,1000
65,3,3,65,2000
73,3,3,76,5000
83,3,2,86,18000
66,3,2,70,8000
74,1,1,74,0
68,3,3,72,5000
67,3,3,71,4000
75,4,3,72,13000
72,4,3,72,8000
62,2,2,62,1000
72,3,3,70,15000
66,3,3,71,3000
70,3,2,70,26000
65,4,3,68,2000
67,3,3,73,1000
67,3,2,72,5000
61,2,1,65,1000
82,3,4,85,92000
68,3,2,69,6000
67,3,3,70,11000
75,3,3,75,1000
72,3,3,72,17000
66,3,2,68,6000
66,4,3,67,3000
65,3,3,65,4000
68,2,2,71,4000
72,3,3,73,13000
78,2,2,80,29000
73,4,2,73,33000
83,2,2,87,96000
75,2,2,77,24000
76,3,3,77,45000
80,4,2,82,35000
74,4,3,76,21000
80,4,4,82,6000
79,3,2,81,68000
70,4,3,72,11000
73,5,3,72,38000
77,3,3,80,49000
66,3,2,67,2000
67,3,3,67,3000
70,3,3,71,8000
64,3,3,66,3000
66,3,3,67,13000
67,3,3,73,8000
62,2,1,72,2000
78,3,1,79,45000
78,3,1,79,45000
78,3,1,79,45000
78,3,1,79,45000
74,2,4,74,11000
58,3,2,59,2000
62,2,1,68,2000
66,3,4,70,5000
79,4,2,82,82000
77,2,2,78,1000
77,2,2,78,1000
77,2,2,78,1000
77,2,2,78,1000
74,3,2,79,68000
68,2,2,70,5000
71,3,2,75,18000
68,3,1,71,4000
74,4,2,75,31000
72,2,2,74,26000
77,3,2,83,23000
77,3,2,83,23000
77,3,2,83,23000
77,3,2,83,23000
78,4,3,78,64000
78,4,3,78,64000
78,4,3,78,64000
78,4,3,78,64000
72,3,2,72,23000
72,3,2,70,8000
68,3,2,73,6000
82,4,3,88,170000
75,4,4,78,36000
71,4,2,74,13000
59,2,1,63,1000
66,3,2,67,6000
69,3,2,69,8000
68,2,2,72,17000
65,3,2,71,3000
58,3,2,64,4000
77,2,3,80,52000
72,4,2,72,4000
73,3,2,77,37000
69,4,3,69,8000
61,3,3,75,9000
66,2,2,66,1000
71,4,3,72,7000
79,3,3,80,38000
68,3,2,71,10000
72,3,3,73,15000
63,3,3,68,1000
72,2,1,78,12000
69,2,3,70,9000
63,5,2,67,2000
72,4,2,73,9000
72,3,3,75,24000
65,3,2,65,4000
71,2,1,75,34000
68,2,2,71,6000
74,4,3,77,20000
79,2,2,81,37000
73,4,3,73,6000
77,3,1,78,20000
74,4,3,74,33000
73,4,3,73,21000
73,2,3,76,23000
65,3,2,66,1000
72,3,2,81,33000
71,3,2,74,31000
70,3,3,73,10000
68,1,1,71,2000
70,2,3,75,6000
75,3,3,78,25000
70,3,3,73,7000
70,2,2,71,8000
80,2,2,83,64000
76,4,3,75,22000
72,4,2,77,3000
84,4,2,89,105000
80,4,4,86,140000
68,3,2,73,5000
73,3,3,76,28000
69,4,2,69,3000
65,3,2,65,4000
68,2,2,68,8000
70,3,3,74,29000
66,3,3,66,2000
58,3,2,62,1000
62,3,3,65,2000
70,3,3,71,21000
71,4,2,76,10000
67,3,3,74,7000
72,5,4,74,6000
72,3,3,71,11000
75,3,3,78,54000
79,4,2,82,68000
76,2,3,81,48000
63,3,2,63,1000
56,3,2,55,1000
67,3,1,70,4000
63,3,3,73,1000
66,4,2,67,24000
67,4,3,64,5000
77,3,2,78,28000
79,3,4,81,39000
74,2,3,75,21000
80,3,3,85,69000
69,2,2,69,4000
71,3,3,75,30000
77,3,3,83,54000
67,3,2,71,12000
72,3,3,75,23000
64,2,2,69,4000
72,2,2,76,28000
71,2,2,71,6000
80,4,4,82,63000
84,3,2,92,175000
76,4,2,76,12000
70,3,2,70,0
70,3,3,69,1000
72,3,2,72,0
65,4,2,69,1000
76,3,4,81,65000
70,3,2,74,9000
68,4,3,72,9000
62,3,1,72,6000
79,3,3,82,43000
76,3,2,77,35000
83,2,3,83,130000
66,3,3,69,2000
69,2,3,70,3000
68,3,1,71,4000
66,2,1,69,2000
66,3,2,77,4000
70,3,3,77,15000
77,4,3,80,64000
77,4,3,80,64000
77,4,3,80,64000
77,4,3,80,64000
67,2,3,70,11000
76,4,3,79,55000
62,4,3,71,1000
69,3,3,74,8000
68,4,2,73,13000
77,3,2,81,24000
68,2,4,76,6000
65,3,2,69,4000
71,3,2,75,29000
67,3,3,71,7000
68,3,2,73,14000
73,3,2,76,1000
67,4,3,71,9000
76,3,2,82,23000
71,3,2,74,11000
68,3,3,75,18000
74,2,1,80,45000
65,3,2,66,3000
73,5,4,80,19000
76,2,2,82,15000
67,2,1,73,4000
83,4,4,87,135000
72,3,3,78,25000
66,2,2,74,4000
65,3,3,70,5000
66,4,3,64,4000
72,3,4,73,14000
71,3,2,75,32000
78,3,3,81,47000
67,3,2,74,22000
66,3,2,63,2000
72,4,3,74,6000
72,4,2,72,26000
71,4,4,74,17000
70,4,4,69,6000
72,3,1,81,24000
60,3,3,65,2000
74,3,3,74,24000
79,2,2,79,78000
69,2,2,75,14000
71,3,2,76,15000
63,4,2,64,4000
81,4,4,86,57000
71,3,2,76,45000
70,3,2,75,18000
62,3,2,68,1000
67,3,3,74,13000
73,3,3,80,25000
64,3,3,64,3000
72,4,3,73,17000
68,2,2,69,7000
63,3,2,71,2000
67,3,3,75,26000
71,3,3,75,9000
74,3,3,79,53000
68,4,3,71,10000
77,3,2,76,25000
75,2,2,74,6000
70,3,2,75,19000
75,3,3,76,32000
72,2,3,70,3000
72,3,4,72,13000
67,3,2,72,4000
66,3,2,66,2000
66,3,2,67,2000
68,3,2,69,6000
74,2,3,75,9000
67,3,3,72,3000
78,4,2,80,32000
73,3,3,76,32000
68,4,3,70,1000
61,3,2,66,2000
67,3,3,67,5000
72,3,3,73,17000
72,4,3,79,7000
74,3,2,74,33000
59,3,2,70,1000
66,3,3,72,3000
51,3,1,66,4000
85,3,3,90,165000
68,3,3,72,15000
77,3,2,82,81000
57,3,1,65,1000
69,2,3,73,13000
72,4,2,75,1000
74,3,2,79,19000
70,3,3,71,14000
73,3,3,76,17000
66,3,3,67,3000
68,3,2,67,5000
70,4,2,75,9000
83,5,4,87,120000
66,4,2,68,5000
69,3,2,70,7000
66,5,4,72,3000
63,2,3,70,3000
67,4,3,66,2000
74,2,3,73,10000
60,3,3,65,1000
64,3,1,76,7000
68,3,3,73,8000
76,3,2,79,25000
63,3,3,71,1000
52,3,3,59,1000
65,3,3,69,1000
66,2,1,68,2000
68,3,2,72,7000
72,4,4,74,10000
65,3,3,67,5000
70,2,3,74,7000
66,3,2,66,3000
61,2,1,63,1000
64,3,2,64,1000
65,3,2,72,1000
67,3,2,68,3000
69,4,3,73,23000
74,3,3,76,35000
72,3,3,77,46000
66,2,1,75,3000
67,4,2,67,2000
70,4,2,66,3000
68,4,2,68,5000
69,5,3,67,8000
64,2,2,69,2000
76,3,2,77,29000
69,3,2,73,5000
75,4,2,81,53000
73,3,2,73,17000
69,3,3,76,10000
58,2,2,59,1000
79,3,2,87,85000
61,3,3,70,28000
79,4,3,84,77000
70,4,2,71,13000
65,3,3,70,4000
69,3,2,72,6000
73,4,2,73,6000
70,3,3,69,9000
66,2,3,66,7000
72,3,2,74,38000
76,3,1,78,21000
72,3,2,73,14000
72,3,2,71,10000
75,3,3,81,31000
72,3,3,76,15000
71,2,2,78,18000
67,4,3,71,19000
67,3,2,67,13000
67,3,1,72,6000
70,4,3,75,9000
68,3,3,74,8000
74,4,3,74,21000
64,3,2,65,3000
67,4,3,69,25000
62,3,2,73,2000
68,2,1,71,4000
69,3,2,71,3000
70,4,5,76,20000
76,4,3,81,23000
81,4,4,89,165000
69,3,2,70,5000
61,3,3,63,1000
71,3,3,71,7000
66,2,2,73,3000
72,2,3,78,55000
76,4,3,76,120000
64,4,2,69,3000
75,3,2,80,16000
64,3,2,71,4000
64,3,3,68,1000
79,4,4,81,64000
70,3,2,71,18000
65,4,3,65,4000
68,3,3,72,6000
61,3,2,69,2000
74,3,2,80,21000
66,4,3,71,3000
62,2,2,69,4000
68,4,4,67,4000
66,3,3,67,13000
74,4,3,76,53000
71,3,2,70,8000
75,3,3,76,31000
66,3,2,67,2000
72,3,3,75,42000
64,3,2,68,16000
79,2,4,84,71000
70,3,3,73,8000
75,3,2,81,23000
65,2,2,67,5000
60,3,2,59,1000
70,4,3,75,4000
69,3,1,69,17000
79,3,3,84,64000
73,3,2,75,10000
79,4,3,84,54000
79,4,3,84,54000
79,4,3,84,54000
79,4,3,84,54000
81,3,4,87,110000
83,2,4,87,140000
67,3,2,67,5000
63,3,2,68,1000
64,3,2,67,4000
70,4,4,71,9000
73,3,2,73,37000
64,2,1,69,6000
66,2,4,67,2000
69,3,2,76,6000
70,3,2,75,6000
79,3,3,82,44000
71,4,3,73,38000
68,3,2,68,13000
63,3,2,73,2000
71,4,2,79,38000
67,3,2,79,37000
69,4,2,70,19000
67,3,3,72,2000
65,3,3,69,22000
64,2,2,66,2000
66,3,2,69,3000
59,4,2,60,1000
72,4,3,75,13000
65,4,2,66,4000
65,3,2,65,2000
74,3,2,78,12000
70,3,2,72,5000
61,3,2,67,2000
71,3,1,78,8000
67,3,2,72,3000
69,4,2,72,6000
68,2,2,69,5000
67,3,3,69,5000
73,3,1,78,17000
65,3,2,70,2000
67,5,4,76,24000
57,3,2,59,1000
61,2,2,67,2000
66,3,2,75,9000
68,3,2,74,22000
69,3,1,76,35000
66,3,3,71,8000
66,4,3,72,3000
75,4,3,80,30000
64,2,2,65,4000
73,3,4,80,31000
79,3,2,84,36000
75,3,3,79,67000
83,3,4,82,67000
76,4,4,77,28000
67,3,4,68,3000
69,3,1,72,8000
58,3,2,62,1000
74,4,4,78,16000
74,4,3,82,81000
66,4,2,70,1000
65,3,2,69,6000
70,2,2,76,17000
65,2,2,66,2000
70,2,1,72,4000
75,4,4,74,23000
68,2,1,72,4000
60,2,2,72,1000
75,3,3,77,23000
77,3,2,79,32000
74,3,4,77,44000
73,3,2,78,1000
67,3,2,66,2000
72,4,2,72,7000
67,3,2,67,3000
68,3,2,71,5000
60,3,2,60,1000
66,5,2,66,3000
70,3,2,72,7000
70,4,2,74,7000
60,3,1,66,1000
71,3,3,71,5000
65,3,2,71,10000
76,4,2,78,44000
61,2,1,65,2000
74,4,3,78,75000
82,3,1,87,50000
69,3,3,67,14000
63,3,2,67,2000
62,2,2,67,3000
64,2,2,68,2000
68,3,3,72,18000
71,4,3,71,6000
68,3,3,72,18000
61,3,1,68,2000
67,4,3,68,2000
63,3,2,65,1000
77,4,4,82,33000
69,3,2,75,18000
67,3,2,73,15000
63,3,2,70,4000
64,3,2,70,3000
71,3,2,71,5000
70,2,2,76,20000
58,3,1,63,2000
65,2,2,68,4000
71,3,2,76,27000
58,3,2,63,1000
60,3,2,64,2000
70,3,3,74,7000
78,2,2,76,1000
61,3,1,69,2000
72,2,3,74,17000
64,3,2,71,13000
66,2,2,70,5000
71,3,1,70,5000
73,2,2,76,16000
68,2,2,71,6000
73,3,2,83,53000
65,2,2,71,7000
68,3,2,76,19000
67,4,3,73,6000
80,4,3,80,42000
62,4,3,69,2000
64,4,3,71,3000
61,3,2,67,2000
78,4,4,78,15000
72,3,3,74,18000
66,3,2,73,5000
66,3,3,69,5000
63,3,2,66,2000
69,3,3,72,13000
65,2,1,71,2000
70,2,3,70,24000
63,3,2,67,2000
67,4,3,73,7000
66,3,2,65,2000
71,3,3,70,5000
63,3,3,68,10000
68,4,3,74,6000
58,3,2,66,3000
76,4,5,84,36000
69,3,2,78,14000
59,3,2,62,1000
61,3,2,72,3000
63,2,2,69,2000
82,3,2,86,89000
73,4,4,76,14000
67,3,3,74,3000
69,3,2,73,7000
68,4,3,74,16000
65,3,3,73,3000
63,3,2,63,2000
66,2,1,70,2000
65,3,2,69,4000
60,2,2,68,2000
71,4,3,73,7000
75,3,2,76,11000
72,3,2,78,18000
64,4,2,70,9000
67,3,1,64,2000
62,3,3,65,2000
71,3,2,70,10000
70,4,3,74,9000
65,4,3,70,2000
67,3,3,67,8000
68,3,2,72,18000
64,3,2,73,7000
70,3,2,75,23000
80,3,2,85,110000
77,4,2,82,29000
80,3,4,84,44000
72,3,2,81,45000
63,3,3,73,9000
64,3,2,72,6000
67,3,3,74,24000
57,3,2,65,1000
71,4,3,79,23000
63,3,2,74,24000
70,2,4,73,8000
77,4,3,84,17000
70,3,3,72,20000
57,4,2,58,1000
63,2,2,68,1000
73,3,3,73,42000
82,3,3,84,73000
60,3,2,70,2000
63,2,2,66,2000
73,2,3,72,21000
62,3,2,62,2000
70,3,3,70,20000
80,3,2,85,105000
73,3,2,77,10000
70,4,3,71,8000
69,3,2,73,24000
70,4,2,69,1000
73,4,3,73,0
72,4,2,75,10000
78,2,2,82,33000
69,3,3,71,25000
72,2,2,72,6000
67,2,1,72,17000
74,3,2,74,36000
78,2,4,78,47000
74,4,3,75,52000
71,3,4,76,32000
69,2,3,69,3000
69,3,3,72,3000
71,2,3,72,5000
71,3,3,71,7000
66,3,2,66,0
64,3,3,73,14000
72,3,2,73,5000
71,4,3,75,7000
80,3,3,88,91000
62,3,2,70,3000
65,3,2,69,3000
67,3,2,67,19000
77,5,2,81,80000
73,4,1,76,0
75,3,4,80,12000
82,3,1,84,71000
62,3,1,62,1000
64,3,2,70,1000
67,2,2,70,5000
70,2,3,75,4000
72,3,2,76,27000
65,3,3,67,9000
73,4,3,75,21000
74,3,3,73,29000
71,3,2,72,13000
63,3,2,73,2000
61,3,3,69,2000
69,4,1,72,4000
57,3,1,69,3000
59,3,2,67,2000
69,3,2,69,5000
67,4,3,66,3000
69,3,1,67,1000
64,3,1,74,20000
65,3,2,65,3000
74,3,2,74,22000
67,2,3,69,3000
66,3,2,68,2000
64,3,1,74,2000
69,3,2,73,15000
63,3,2,65,3000
63,4,3,73,6000
71,3,2,71,6000
61,2,2,69,4000
71,3,2,77,16000
69,3,4,72,4000
73,3,3,73,20000
69,3,2,75,7000
73,3,2,79,18000
67,3,2,71,12000
75,2,3,77,27000
79,2,2,80,22000
70,3,2,70,8000
79,3,2,83,54000
75,4,3,81,19000
75,4,3,81,19000
75,4,3,81,19000
75,4,3,81,19000
64,3,2,69,1000
66,3,4,68,3000
74,2,3,83,21000
76,3,4,79,50000
67,2,2,67,3000
67,3,2,69,4000
66,3,2,68,4000
75,4,3,82,23000
67,3,2,67,5000
59,3,2,67,1000
71,3,3,71,11000
73,4,2,74,33000
78,4,3,82,1000
78,4,3,82,1000
78,4,3,82,1000
78,4,3,82,1000
68,4,2,68,3000
61,3,2,65,2000
65,3,3,69,12000
78,3,3,82,42000
72,3,2,75,8000
61,2,2,71,1000
75,3,2,74,22000
70,3,2,69,5000
78,4,4,85,84000
70,3,4,73,5000
80,3,2,85,57000
67,3,1,72,14000
62,3,2,63,3000
67,3,2,68,3000
75,3,3,81,13000
66,3,2,72,12000
77,3,1,78,32000
73,2,2,77,13000
67,3,2,75,10000
73,3,2,68,5000
62,3,2,65,1000
64,3,2,69,3000
70,3,3,74,22000
77,3,2,77,13000
68,5,3,68,9000
74,3,3,73,11000
59,2,3,69,1000
69,3,2,65,3000
66,3,2,71,9000
68,3,2,67,6000
73,3,2,70,45000
68,3,2,68,8000
68,2,2,66,8000
66,3,2,71,32000
71,3,3,76,32000
63,3,2,69,2000
64,3,2,73,3000
63,4,2,72,2000
60,3,2,66,2000
74,4,3,75,25000
70,3,2,75,11000
76,5,5,85,80000
72,3,1,78,4000
64,3,2,64,1000
69,3,3,66,2000
76,3,1,80,17000
76,3,1,80,17000
76,3,1,80,17000
76,3,1,80,17000
62,4,2,63,2000
66,3,1,74,17000
76,4,4,79,22000
64,3,2,68,2000
69,4,3,73,26000
66,3,2,64,3000
76,3,2,80,17000
61,2,1,66,1000
72,4,2,72,34000
82,3,2,82,85000
74,3,2,75,18000
69,2,3,73,8000
76,4,3,82,65000
62,3,3,68,2000
66,3,2,71,5000
57,2,1,63,1000
63,3,3,65,3000
76,3,2,78,38000
67,2,1,76,6000
80,3,2,86,96000
58,3,2,64,1000
64,3,2,67,5000
67,3,3,76,5000
64,3,3,72,7000
69,3,3,72,5000
59,3,1,65,2000
72,3,3,72,9000
76,3,2,75,21000
77,3,2,77,59000
70,3,3,76,6000
70,3,2,79,5000
64,3,2,70,4000
69,4,2,74,3000
69,3,2,73,7000
69,3,2,69,29000
66,2,1,76,18000
71,2,2,75,36000
60,3,3,64,2000
75,4,2,81,18000
75,2,1,79,11000
70,4,3,69,5000
60,3,2,69,1000
73,4,3,76,16000
68,2,2,70,6000
69,2,3,71,4000
74,3,2,77,1000
71,2,2,72,8000
59,3,3,59,1000
68,3,2,72,21000
67,3,2,73,18000
66,2,2,72,6000
59,3,1,70,1000
63,3,2,65,2000
68,4,3,72,14000
67,3,4,73,13000
57,3,1,70,2000
65,2,2,66,4000
69,2,3,72,20000
66,4,2,66,3000
69,3,2,73,26000
72,3,2,72,10000
69,3,2,71,8000
71,3,2,78,28000
63,3,2,73,2000
64,3,2,69,3000
69,2,3,77,18000
67,4,3,70,11000
70,3,3,72,15000
70,2,2,71,8000
70,2,3,69,6000
68,3,2,70,7000
84,4,5,84,88000
66,4,3,70,7000
71,3,2,77,18000
70,3,2,76,7000
69,3,4,76,12000
64,3,2,71,11000
64,3,2,66,3000
64,3,1,72,5000
62,2,3,67,3000
71,3,1,76,10000
65,3,2,69,3000
61,3,1,65,2000
70,3,2,71,53000
77,4,2,83,33000
81,2,2,86,37000
71,3,4,77,12000
80,4,3,85,120000
67,3,1,67,1000
73,4,4,77,16000
72,4,3,73,35000
67,1,3,72,7000
70,3,1,76,10000
75,3,3,72,5000
64,3,2,68,5000
76,2,4,75,34000
73,2,2,79,25000
78,3,2,78,56000
66,3,2,70,6000
67,3,2,72,4000
67,2,2,77,3000
69,3,2,71,2000
63,3,3,63,3000
65,3,2,68,2000
77,3,2,82,57000
82,3,2,86,62000
68,3,2,72,14000
67,3,3,72,11000
