Name,ValueUnified
Jonathan Bamba,4100000.00
Keagan Dolly,4100000.00
Anastasios Donis,4100000.00
Jonathan Ikoné,4100000.00
Emre Belözoglu,4000000.00
Eliseu,4000000.00
Andrea Pirlo,4000000.00
Nicklas Bendtner,4000000.00
Kévin Monnet-Paquet,4000000.00
Scott Arfield,4000000.00
Gary Hooper,4000000.00
Jose Holebas,4000000.00
Gottardi,4000000.00
Nolan Roux,4000000.00
Orlando Sá,4000000.00
Alan Judge,4000000.00
Luke Ayling,4000000.00
Kyle Bartley,4000000.00
Alexey Ionov,4000000.00
Oussama Assaidi,4000000.00
Dani Hernández,4000000.00
Darwin Quintero,4000000.00
Artjoms Rudnevs,4000000.00
Christian Santos,4000000.00
Necip Uysal,4000000.00
Héldon,4000000.00
Pablo Chavarría,4000000.00
Christopher Schindler,4000000.00
Carl Jenkinson,4000000.00
Robert Žulj,4000000.00
Jean-Christophe Bahebeck,4000000.00
Thomas Monconduit,4000000.00
André Biyogo Poko,4000000.00
Lucas Lima,4000000.00
Timo Letschert,4000000.00
Salman Muwashar,4000000.00
Kellyn Acosta,4000000.00
Tomi Juric,4000000.00
Somália,4000000.00
Mykyta Shevchenko,4000000.00
Andrés Andrade,4000000.00
Nery Domínguez,4000000.00
Liam Kelly,4000000.00
Granell,4000000.00
Yacine Bammou,4000000.00
Luís Aurélio,4000000.00
Alessandro Micai,4000000.00
Fabián Sambueza,4000000.00
Kim Jong Woo,4000000.00
Tendai Ndoro,4000000.00
Adrianiscito,4000000.00
Gérson Noalha,4000000.00
Leandro Vivenço,4000000.00
Justin Hoogma,4000000.00
Fernando Zampedri,4000000.00
Yu Kobayashi,4000000.00
Assis,4000000.00
Etienne Didot,3900000.00
Riesgo,3900000.00
Emil Hallfreðsson,3900000.00
Diego Castro,3900000.00
Wes Hoolahan,3900000.00
Ross McCormack,3900000.00
Oriol Riera,3900000.00
Jonny Hayes,3900000.00
Stéphane Sessègnon,3900000.00
Carmona,3900000.00
Federico Dionisi,3900000.00
Fabio Ceravolo,3900000.00
Birkir Bjarnason,3900000.00
Stefan Aigner,3900000.00
Bueno,3900000.00
Alexander Gerndt,3900000.00
Castro,3900000.00
Aziz Bouhaddouz,3900000.00
Luca Siligardi,3900000.00
Ruslan Kambolov,3900000.00
Edgar Benítez,3900000.00
Ben Marshall,3900000.00
Tom Lees,3900000.00
Jack Colback,3900000.00
Tano Bonnin,3900000.00
Sergey Petrov,3900000.00
Bekim Balaj,3900000.00
Frederik Rønnow,3900000.00
Elias Kachunga,3900000.00
Ergys Kace,3900000.00
Ahmad Benali,3900000.00
Aron Jóhannsson,3900000.00
Gabriel Hauche,3900000.00
Cristian Ramírez,3900000.00
Leandro Fernández,3900000.00
Patrick,3900000.00
Lars Veldwijk,3900000.00
Raheem Lawal,3900000.00
Mohammed Al Sahlawi,3900000.00
Stefan Mitrovic,3900000.00
Mohammed Khalil Al Owais,3900000.00
Augusto Solari,3900000.00
Romain Philippoteaux,3900000.00
Ruben Loftus-Cheek,3900000.00
Jefferson Cuero,3900000.00
Jefferson Duque,3900000.00
Martín Cauteruccio,3900000.00
Lucas Albertengo,3900000.00
Marcelo Meli,3900000.00
Stefan Šimic,3900000.00
Andrés Mosquera,3900000.00
Thomas Didillon,3900000.00
Matías Pisano,3900000.00
Embarba,3900000.00
Federico Melchiorri,3900000.00
Luciano Acosta,3900000.00
Nicolò Barella,3900000.00
Oliver Burke,3900000.00
Benjamin Pavard,3900000.00
Daniel Buitrago,3900000.00
Karim Onisiwo,3900000.00
Gustavo Lobateiro,3900000.00
Leonardo Ruíz,3900000.00
Jack Harrison,3900000.00
Bernard Berisha,3900000.00
Kubilay Kanatsizkus,3900000.00
Christopher Nkunku,3900000.00
Yuki Kobayashi,3900000.00
Domingos Duarte,3900000.00
Pedro Rebocho,3900000.00
Felipe,3800000.00
Darijo Srna,3800000.00
Mariano Barbosa,3800000.00
Bartosz Bialkowski,3800000.00
Marco Russ,3800000.00
Matías Silvestre,3800000.00
Ben Watson,3800000.00
Fernando Amorebieta,3800000.00
Marc Pugh,3800000.00
Rémy Riou,3800000.00
Darron Gibson,3800000.00
Sam Hutchinson,3800000.00
Alex López,3800000.00
Keiren Westwood,3800000.00
Mark Milligan,3800000.00
Abel Aguilar,3800000.00
Andrea Costa,3800000.00
Sergio Sánchez,3800000.00
Jonny Howson,3800000.00
Fran Mérida,3800000.00
Vincent Nogueira,3800000.00
Fabiano,3800000.00
Rodolfo Cota,3800000.00
Matty James,3800000.00
Vítor Gomes,3800000.00
Ricardo Noir,3800000.00
Mohamed Diamé,3800000.00
Garath McCleary,3800000.00
Gianluca Sansone,3800000.00
Oier,3800000.00
Danijel Aleksic,3800000.00
Mato Jajalo,3800000.00
Hanno Behrens,3800000.00
Beram Kayal,3800000.00
Luca Marrone,3800000.00
Leandro Bacuna,3800000.00
Greg Cunningham,3800000.00
Tomás Pina,3800000.00
Isaac Cofie,3800000.00
Fernando Canesín,3800000.00
Thomas Bruns,3800000.00
Siniša Andelkovic,3800000.00
Aden Flint,3800000.00
Marvin Bakalorz,3800000.00
Naïm Sliti,3800000.00
Alessio Cragno,3800000.00
Téji Savanier,3800000.00
Ezgjan Alioski,3800000.00
Martín Mantovani,3800000.00
Omar Ibrahim Othman,3800000.00
Lorenzo Lollo,3800000.00
Maciej Gajos,3800000.00
Fernando Tobio,3800000.00
Isaiah Brown,3800000.00
Diego Rodríguez,3800000.00
Paolo Goltz,3800000.00
Victor Ayala,3800000.00
Francisco Cerro,3800000.00
Guillermo Sara,3800000.00
André Claro,3800000.00
Bersant Celina,3800000.00
Jérémie Boga,3800000.00
Kasey Palmer,3800000.00
Dominic Solanke,3800000.00
Maximilian Eggestein,3800000.00
Álex Remiro,3800000.00
Eber Bessa,3800000.00
Matheus Pereira,3800000.00
Victorino Magela,3800000.00
Emre Mor,3800000.00
Rui Pedro,3800000.00
Glen Johnson,3700000.00
Léo Matos,3700000.00
Mariano Izco,3700000.00
Evandro,3700000.00
Boukary Dramé,3700000.00
Graham Dorrans,3700000.00
Sébastien Siani,3700000.00
Craig Gardner,3700000.00
Márcio Azevedo,3700000.00
Martin Kelly,3700000.00
Jiloan Hamad,3700000.00
Mike Frantz,3700000.00
Callum McManaman,3700000.00
Vincent Le Goff,3700000.00
Pape Souaré,3700000.00
Izet Hajrovic,3700000.00
Sam Clucas,3700000.00
Adam Forshaw,3700000.00
Mathew Leckie,3700000.00
Alex,3700000.00
Arsen Khubulov,3700000.00
Atinç Nukan,3700000.00
Magomed Ozdoev,3700000.00
Kasper Kusk,3700000.00
Nicolas Benezet,3700000.00
Moses Odubajo,3700000.00
Abdoulay Diaby,3700000.00
Anouar Kali,3700000.00
Joe Bryan,3700000.00
Pawel Olkowski,3700000.00
Renato Ibarra,3700000.00
Filip Novák,3700000.00
Rúben Ferreira,3700000.00
Jordon Ibe,3700000.00
Iván López,3700000.00
Kenneth Omeruo,3700000.00
Óscar Plano,3700000.00
Mathieu Michel,3700000.00
Valentino Lazaro,3700000.00
Federico Barba,3700000.00
Neal Maupay,3700000.00
Joel Pereira,3700000.00
David Silva,3700000.00
Enzo Kalinski,3700000.00
Maikel Mesa,3700000.00
Gaetano Letizia,3700000.00
Florent Hadergjonaj,3700000.00
Alexis Pérez,3700000.00
Carlos Gruezo,3700000.00
Timothy Castagne,3700000.00
Edoardo Goldaniga,3700000.00
Philipe Sampaio,3700000.00
Andrézinho,3700000.00
Yann Bodiger,3700000.00
Jorge Moreira,3700000.00
Jordan Morris,3700000.00
Ricardo Valente,3700000.00
Cristian Roldan,3700000.00
Samuel Adegbenro,3700000.00
Assane Dioussé,3700000.00
Fabricio Bustos,3700000.00
Clément Michelin,3700000.00
Jelle Van Damme,3600000.00
Wes Morgan,3600000.00
Gökhan Inler,3600000.00
Liam Bridcutt,3600000.00
Wayne Hennessey,3600000.00
Javi Varas,3600000.00
Daniel Ciofani,3600000.00
Makoto Hasebe,3600000.00
Ørjan Nyland,3600000.00
Maikel van der Werff,3600000.00
Johannes Hopf,3600000.00
Samba Sow,3600000.00
Fidel Martínez,3600000.00
Portillo,3600000.00
Stefan Šcepovic,3600000.00
Christian Gytkjær,3600000.00
Toni Šunjic,3600000.00
Hernán,3600000.00
Nahki Wells,3600000.00
Santiago Vergini,3600000.00
Sékou Sanogo,3600000.00
Erik Johansson,3600000.00
Kevin Stewart,3600000.00
Solly March,3600000.00
Lucas Torró,3600000.00
Ibrahima Cissé,3600000.00
Andrew Wooten,3600000.00
Dória,3600000.00
Barrie McKay,3600000.00
Alexander Callens,3600000.00
Tobias Figueiredo,3600000.00
Yeison Gordillo,3600000.00
Leonardo Pico,3600000.00
Joaquín Arzura,3600000.00
Alberto Grassi,3600000.00
Vigaray,3600000.00
Gonzalo Bettini,3600000.00
Erick Aguirre,3600000.00
Pedro Nuno,3600000.00
Olivier Boscagli,3600000.00
Jonathan Galván,3600000.00
Rubén Duarte,3600000.00
Maksym Malyshev,3600000.00
Milan Gajic,3600000.00
José Arnáiz,3600000.00
Giorgi Aburjania,3600000.00
Chidozie Awaziem,3600000.00
Guessouma Fofana,3600000.00
Kevin Bonifazi,3600000.00
Casillas,3500000.00
Michael Carrick,3500000.00
Arouna Koné,3500000.00
Goran Pandev,3500000.00
Maximiliano López,3500000.00
Vesga,3500000.00
Onur Kaya,3500000.00
Jan Morávek,3500000.00
Deniz Kadah,3500000.00
Hugo González,3500000.00
Mateusz Klich,3500000.00
Julian Börner,3500000.00
Álex Fernández,3500000.00
Léo Lacroix,3500000.00
Marco Bizot,3500000.00
Cristiano Biraghi,3500000.00
Alfredo Morales,3500000.00
Vadillo,3500000.00
Gonzalo Espinoza,3500000.00
Dimitrios Kourbelis,3500000.00
Carlinhos,3500000.00
Kevin Mbabu,3500000.00
Mauricio Sperduti,3500000.00
Unai Garcia,3500000.00
Mike Maignan,3500000.00
David Costas,3500000.00
Gastón Silva,3500000.00
Sverrir Ingi Ingason,3500000.00
Nathan,3500000.00
Jérôme Prior,3500000.00
Dorin Rotariu,3500000.00
Jordy de Wijs,3500000.00
Carlos Embalo,3500000.00
Bruno Santos,3500000.00
Sander Berge,3500000.00
Bruno Valdez,3500000.00
Vinicius Cardenha,3500000.00
Fabiano Sonta,3500000.00
Ailton Valpaços,3500000.00
Robson Denho,3500000.00
Michel Cruceiro,3500000.00
Paolito Serra,3500000.00
Takuma Asano,3500000.00
David Carmona,3500000.00
Iván Cuéllar,3400000.00
Paul Verhaegh,3400000.00
Christophe Jallet,3400000.00
Ramazan Özcan,3400000.00
Scott Carson,3400000.00
Daniele Padelli,3400000.00
Geoffrey Jourdren,3400000.00
Miroslav Radovic,3400000.00
Juan Pablo Carrizo,3400000.00
De las Cuevas,3400000.00
Mathieu Coutadeur,3400000.00
Antonio Rukavina,3400000.00
David Stockdale,3400000.00
Martin Hansen,3400000.00
Sergey Politsevich,3400000.00
Lex Immers,3400000.00
Guarrotxena,3400000.00
Osvaldo Martínez,3400000.00
Damian Dabrowski,3400000.00
George Thorne,3400000.00
Kenneth Zohore,3400000.00
Jonathan Delaplace,3400000.00
Marco Capuano,3400000.00
Balliu,3400000.00
Francisco Silva,3400000.00
Valerio Verre,3400000.00
Birama Touré,3400000.00
Salem Al Dawsari,3400000.00
Kenan Kodro,3400000.00
Ariel Rojas,3400000.00
Brandon Mechele,3400000.00
Francisco Meza,3400000.00
Abdallah Ndour,3400000.00
Jean Zimmer,3400000.00
Ioannis Mystakidis,3400000.00
Gael Sandoval,3400000.00
Pozo,3400000.00
Afonso Figueiredo,3400000.00
Zé Manuel,3400000.00
Dabney Dos Santos,3400000.00
Adama Traoré,3400000.00
Ahmet Oguz,3400000.00
Alexandr Zuev,3400000.00
Camilo Mayada,3400000.00
Rade Krunic,3400000.00
Simão Donatinho,3400000.00
Kauã Abranches,3400000.00
Carleto Costinha,3400000.00
Mauro Riboas,3400000.00
Thiago Alminxa,3400000.00
Cristian Lodeira,3400000.00
Walter Silvieiro,3400000.00
Josué da Feira,3400000.00
Kaíquão Castro,3400000.00
Fábio Melitinho,3400000.00
José Mirazar,3400000.00
Marlon Nideiro,3400000.00
Jacson Zonta,3400000.00
Leo Caldeirinha,3400000.00
Alvildo Sousa,3400000.00
Luka Jovic,3400000.00
Caio Milaçar,3400000.00
Kim Min Jae,3400000.00
Jorge Ortiz,3300000.00
Pål André Helland,3300000.00
Ömer Sismanoglu,3300000.00
Jordan Rhodes,3300000.00
Konstantin Rausch,3300000.00
Junior Hoilett,3300000.00
Ismail Köybasi,3300000.00
Yassine El Ghanassy,3300000.00
Hervé Bazile,3300000.00
Kim Seung Gyu,3300000.00
Kristoffer Nordfeldt,3300000.00
Loris Benito,3300000.00
Dario Dumic,3300000.00
Ivo Pinto,3300000.00
Grant Hanley,3300000.00
Raúl Lizoain,3300000.00
Mihai Radut,3300000.00
Oliver Sorg,3300000.00
Mickaël Le Bihan,3300000.00
Yacouba Sylla,3300000.00
Erik Morán,3300000.00
Tommy Smith,3300000.00
Jurgen Mattheij,3300000.00
Víctor Ibarbo,3300000.00
Oscar Lewicki,3300000.00
André Sousa,3300000.00
Silviu Lung Jr.,3300000.00
Yussif Raman Chibsah,3300000.00
Nabil Ghilas,3300000.00
Christian Günter,3300000.00
Thomas Pledl,3300000.00
Enzo Fernández,3300000.00
Kevin Akpoguma,3300000.00
Kekuta Manneh,3300000.00
Iver Fossum,3300000.00
Nicolás Aguirre,3300000.00
Lucas Evangelista,3300000.00
José Mauri,3300000.00
Norbert Gyömbér,3300000.00
Ryan Thomas,3300000.00
Manabu Saito,3300000.00
Baldomero Perlaza,3300000.00
Diego Viera,3300000.00
Amilton,3300000.00
Lassana Coulibaly,3300000.00
Álvaro Jiménez,3300000.00
Nigel de Jong,3200000.00
David Marshall,3200000.00
Aitor Sanz,3200000.00
Serkan Kirintili,3200000.00
Romain Salin,3200000.00
Jérémy Perbet,3200000.00
Daniel Congré,3200000.00
Alexandr Bukharov,3200000.00
Yannick Cahuzac,3200000.00
Taiseer Al Jassam,3200000.00
Kevin McDonald,3200000.00
Duško Tošic,3200000.00
Craig Cathcart,3200000.00
Damien Marcq,3200000.00
Mile Jedinák,3200000.00
Tim Matavž,3200000.00
Krisztián Németh,3200000.00
Barry Bannan,3200000.00
Andreas Bjelland,3200000.00
Georg Margreitter,3200000.00
Jérémy Pied,3200000.00
Alex Smithies,3200000.00
Michiel Kramer,3200000.00
Chris Martin,3200000.00
Oliver Norwood,3200000.00
Mirco Antenucci,3200000.00
Mustafa Pektemek,3200000.00
Franck Tabanou,3200000.00
Libor Kozák,3200000.00
Alex Bergantiños,3200000.00
Maximiliano Caire,3200000.00
Moestafa El Kabir,3200000.00
Leandro Chichizola,3200000.00
Lee Jae Sung,3200000.00
Carlos Fierro,3200000.00
Roderick,3200000.00
Andile Jali,3200000.00
Vid Belec,3200000.00
Pelé,3200000.00
Yaya Sanogo,3200000.00
Jonathan Williams,3200000.00
Santiago García,3200000.00
Graeme Shinnie,3200000.00
Benito Raman,3200000.00
Camilo,3200000.00
Steven Skrzybski,3200000.00
Diego Fagundez,3200000.00
C.J. Sapong,3200000.00
Danilo Avelar,3200000.00
Adnane Tighadouini,3200000.00
Chris Löwe,3200000.00
David Pavelka,3200000.00
Bruno Zuculini,3200000.00
Adam Reach,3200000.00
Kemar Roofe,3200000.00
Giannis Gianniotas,3200000.00
Thomas Eisfeld,3200000.00
Darko Jevtic,3200000.00
Bryan Rabello,3200000.00
Hélder Lopes,3200000.00
Mohammed Jahfali,3200000.00
João Teixeira,3200000.00
Vincent Laurini,3200000.00
Ben Osborn,3200000.00
Carlos Hernández,3200000.00
Sebastian Kerk,3200000.00
Frédéric Mendy,3200000.00
Pape Sané,3200000.00
Eduardo López,3200000.00
José Cuadrado,3200000.00
Ángelo Sagal,3200000.00
Claudio Riaño,3200000.00
Damián Pérez,3200000.00
Ihlas Bebou,3200000.00
Pieter Gerkens,3200000.00
Álvaro García,3200000.00
Paul Arriola,3200000.00
Paul Seguin,3200000.00
Óscar Barreto,3200000.00
Chadrac Akolo,3200000.00
João Teixeira,3200000.00
Nelson Acevedo,3200000.00
Ivan Mocinic,3200000.00
Alexandre Mendy,3200000.00
Concha,3200000.00
Gideon Jung,3200000.00
Juan Muñoz,3200000.00
Walter Montoya,3200000.00
Mahmoud Hassan,3200000.00
Giovanni Troupée,3200000.00
Nejc Skubic,3200000.00
Alexander Hack,3200000.00
Marc Navarro,3200000.00
Ronaël Pierre-Gabriel,3200000.00
Saman Ghoddos,3200000.00
Noah Joel Sarenren Bazee,3200000.00
Ricardo Reyes,3200000.00
James Collins,3100000.00
Silvio Proto,3100000.00
Stewart Downing,3100000.00
Susaeta,3100000.00
Zydrunas Karcemarskas,3100000.00
Renato Civelli,3100000.00
Lee Chung Yong,3100000.00
Andrea Raggi,3100000.00
Marc Wilson,3100000.00
Morgan Amalfitano,3100000.00
Sergio Floccari,3100000.00
Varela,3100000.00
Lee Tomlin,3100000.00
Shkëlzen Gashi,3100000.00
Mario Vrancic,3100000.00
Dejan Damjanovic,3100000.00
Robbie Kruse,3100000.00
Mahmut Tekdemir,3100000.00
James Henry,3100000.00
Alexander Grünwald,3100000.00
Aarón Ñíguez,3100000.00
John Bostock,3100000.00
Fábio Pacheco,3100000.00
Vegard Forren,3100000.00
Roman Neustädter,3100000.00
Andy King,3100000.00
Rens van Eijden,3100000.00
Douglas,3100000.00
Néstor Calderón,3100000.00
Nathan Baker,3100000.00
Reza Ghoochannejhad,3100000.00
Javi Castellano,3100000.00
Manuel Gulde,3100000.00
Håvard Nielsen,3100000.00
Mads Fenger,3100000.00
Aleksandar Ignjovski,3100000.00
Osmar,3100000.00
Juan Agudelo,3100000.00
Josh McEachran,3100000.00
Taulant Xhaka,3100000.00
Erick Torres,3100000.00
Marco Matias,3100000.00
Johan Kappelhof,3100000.00
Luis Pedro Cavanda,3100000.00
Dominik Kaiser,3100000.00
Fegor Ogude,3100000.00
Hannes Van Der Bruggen,3100000.00
Uffe Bech,3100000.00
Alexander Søderlund,3100000.00
Navarone Foor,3100000.00
Sin Jin Ho,3100000.00
Leonardo Blanchard,3100000.00
Zinho Gano,3100000.00
Edgar Badía,3100000.00
Fabio Lucioni,3100000.00
Rachid Alioui,3100000.00
Anthony Koura,3100000.00
Massimo Luongo,3100000.00
Rob Schoofs,3100000.00
Stef Peeters,3100000.00
Kelyn Rowe,3100000.00
Anastasios Bakasetas,3100000.00
Dimitris Diamantakos,3100000.00
Haitam Aleesami,3100000.00
Jackson Irvine,3100000.00
Robert Leipertz,3100000.00
Issiaga Sylla,3100000.00
Sam Gallagher,3100000.00
Paulo Díaz,3100000.00
Scott Hogan,3100000.00
Tornike Okriashvili,3100000.00
Olivier Ntcham,3100000.00
Olivier Kemen,3100000.00
Jorginho,3100000.00
Daniel Hernández,3100000.00
Elmir Nabiullin,3100000.00
Arnaud Lusamba,3100000.00
Leonardo Suárez,3100000.00
Arturo Mina,3100000.00
Che Adams,3100000.00
Felix Platte,3100000.00
Lucas Martínez Quarta,3100000.00
Aleix García,3100000.00
Lucas Rodríguez,3100000.00
Osvaldo Lodeiro,3100000.00
Everton Andrão,3100000.00
Marcos Paneira,3100000.00
David Seijalbo,3100000.00
Paulao Junqueiras,3100000.00
Nilsito Vilela,3100000.00
Mijo Caktaš,3100000.00
Rômulo Calsede,3100000.00
Josip Brekalo,3100000.00
Samuel Kalu,3100000.00
Gustavo Blanco Leschuk,3100000.00
Marc Janko,3000000.00
Willy Caballero,3000000.00
Vasiliy Berezutskiy,3000000.00
Renat Yanbaev,3000000.00
Arnold Mvuemba,3000000.00
Yuriy Zhirkov,3000000.00
Willem Janssen,3000000.00
Johan Djourou,3000000.00
Richard Keogh,3000000.00
Roland Lamah,3000000.00
Sébastien Pocognoli,3000000.00
Steven Fletcher,3000000.00
Cameron Jerome,3000000.00
Jordens Peters,3000000.00
Matías Fritzler,3000000.00
Crespo,3000000.00
Matteo Ardemagni,3000000.00
Panagiotis Kone,3000000.00
Yeom Ki Hun,3000000.00
Jahmir Hyka,3000000.00
Mbaye Leye,3000000.00
Ruben Yttergård Jenssen,3000000.00
Ángel,3000000.00
Artur Jedrzejczyk,3000000.00
Bakary Sako,3000000.00
Fedor Kudryashov,3000000.00
Davide Di Gennaro,3000000.00
Lasse Vibe,3000000.00
Juan Cala,3000000.00
Güray Vural,3000000.00
Niall McGinn,3000000.00
Jair Pereira,3000000.00
Manu Barreiro,3000000.00
George Friend,3000000.00
Marvin Martin,3000000.00
Carlos Carmona,3000000.00
Mehdi Abeid,3000000.00
Marcelo Estigarribia,3000000.00
Guedes,3000000.00
Markus Henriksen,3000000.00
Atsuto Uchida,3000000.00
Shinzo Koroki,3000000.00
Fabián Rinaudo,3000000.00
Sebastian Polter,3000000.00
Vasco Regini,3000000.00
Dedryck Boyata,3000000.00
Ji Dong Won,3000000.00
Jamie Paterson,3000000.00
Miloš Kosanovic,3000000.00
Bruno Uvini,3000000.00
Taras Burlak,3000000.00
Sebastian Lletget,3000000.00
Gustav Wikheim,3000000.00
José Luis Fernández,3000000.00
Jack Stephens,3000000.00
Lee Jong Ho,3000000.00
Tomer Hemed,3000000.00
Gervasio Núñez,3000000.00
Luca Ceppitelli,3000000.00
Eric Mathoho,3000000.00
Isaac Kiese Thelin,3000000.00
Jacopo Dezi,3000000.00
Isaac Hayden,3000000.00
João Pereira,3000000.00
Kaan Ayhan,3000000.00
Alexander González,3000000.00
Ibrahim Ghaleb,3000000.00
Pietro Iemmello,3000000.00
Sebastián Palacios,3000000.00
Jordan Marié,3000000.00
Santiago Montoya,3000000.00
João Pedro,3000000.00
Michael Rangel,3000000.00
Wilson Morelo,3000000.00
Rodrigo Gómez,3000000.00
Daniel Rosero Valencia,3000000.00
Fernando Zuqui,3000000.00
Luciano Lollo,3000000.00
Filipe Ferreira,3000000.00
Damián Musto,3000000.00
Hernán Menosse,3000000.00
Martín Barragán,3000000.00
Alexis Martín Arias,3000000.00
Sebastian Griesbeck,3000000.00
Masato Morishige,3000000.00
Ángel Mena,3000000.00
Andreas Bouchalakis,3000000.00
Kevin Diks,3000000.00
Uche Agbo,3000000.00
Bart Nieuwkoop,3000000.00
Raphael Guzzo,3000000.00
Dion Cools,3000000.00
Borja Valle,3000000.00
Jordi Calavera,3000000.00
Juli Piresinho,3000000.00
Leordinho Paes,3000000.00
Jairinhazo,3000000.00
Jessé Ledeiro,3000000.00
Django Warmerdam,3000000.00
Achraf Hakimi,3000000.00
Melendo,3000000.00
Kasper Hämäläinen,2900000.00
Steven Naismith,2900000.00
Markus Suttner,2900000.00
Stephen Ireland,2900000.00
Mikael Lustig,2900000.00
Özer Hurmaci,2900000.00
Romain Danzé,2900000.00
Radoslaw Majewski,2900000.00
Szymon Pawlowski,2900000.00
Fabien Lemoine,2900000.00
Maxi Moralez,2900000.00
Federico Macheda,2900000.00
Luis Fuentes,2900000.00
Dmitriy Kombarov,2900000.00
Aridane,2900000.00
Mirko Boland,2900000.00
Park Joo Ho,2900000.00
Yeni Ngbakoto,2900000.00
Matthieu Saunier,2900000.00
Bram Nuytinck,2900000.00
Wes Foderingham,2900000.00
Yuto Nagatomo,2900000.00
Diego Contento,2900000.00
Edgar Costa,2900000.00
Montañés,2900000.00
Romain Métanire,2900000.00
Bogdan Stancu,2900000.00
Benjamin Corgnet,2900000.00
Ledian Memushaj,2900000.00
Liam Boyce,2900000.00
Kenny McLean,2900000.00
Juan Sánchez Miño,2900000.00
Akaki Gogia,2900000.00
Nenê Bonilha,2900000.00
Sadio Diallo,2900000.00
Maxime Dupé,2900000.00
Luis Advíncula,2900000.00
Rafael Baca,2900000.00
Victor Andrade,2900000.00
Gyasi Zardes,2900000.00
Yerson Candelo,2900000.00
Danovis Banguero,2900000.00
Rafael Delgado,2900000.00
Facundo Sánchez,2900000.00
Hernán Fredes,2900000.00
João Afonso,2900000.00
Samuel Bastien,2900000.00
Ferney Otero,2900000.00
Daniele Verde,2900000.00
Santiago Rosales,2900000.00
André Franck Zambo Anguissa,2900000.00
Dmitriy Stotskiy,2900000.00
Campillo,2900000.00
Marco Baixinho,2900000.00
Jaim Abra,2900000.00
Freder Cabral,2900000.00
Wesley,2900000.00
Daichi Kamada,2900000.00
Mikkel Rygaard Jensen,2900000.00
Yevhen Shakhov,2900000.00
David Guzman,2900000.00
Michael Rensing,2800000.00
Vladimir Gabulov,2800000.00
Artem Rebrov,2800000.00
Roberto Ovelar,2800000.00
Nicklas Bärkroth,2800000.00
Gilles Sunu,2800000.00
Zaur Sadaev,2800000.00
Florian Jungwirth,2800000.00
Artur Sobiech,2800000.00
Bengali-Fodé Koita,2800000.00
Da Costa,2800000.00
Vito Wormgoor,2800000.00
Teemu Pukki,2800000.00
Bernard Parker,2800000.00
Marco Terrazzino,2800000.00
Cyriac,2800000.00
Bailey Wright,2800000.00
Tyronne,2800000.00
Bryan Linssen,2800000.00
